Clave de incidencia,Nombre del proyecto,Resumen,Descripción,Tipo de Incidencia,Principal,Story Point,Creada,Paso a Done,j.10% Título descriptivo,k.10% Claridad y consistencia,l.10% Estándar JIT,m.20% Uso de Gherkin,n.10% Criterios SMART,o.10% Segmentación INVEST,p.5% Revisión colaborativa,q.10% Seguimiento y ajustes,r.5% Prioridad y valor,s.5% Documentación adecuada,t.5% Uso de plantilla estándar,v. Suma de checklist,Tipo Normalizado,Explicación Título descriptivo,Explicación Claridad y consistencia,Explicación Uso de Gherkin,Explicación Criterios SMART,Explicación Segmentación INVEST,Explicación Uso de plantilla estándar
1166398,Tribu API Canales y transaccional producto,"Dado que: necesito visualizar mis TD y TC cuando ingreso por los distintos canales entonces espero que para la TD me muestre el numero de cuenta, estado y disponible actualizado",,Criterio de aceptación,1140090,,26/02/2025 12:18,,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin, ya que no sigue la estructura de Given/When/Then claramente. Aunque menciona el término ""Dado que"", no hay una clara separación entre el contexto, la acción y el resultado esperado, lo que dificulta la comprensión de las condiciones y resultados.","SÍ cumple SMART. Respuesta LLM: Sí. El criterio de aceptación es SMART:
- Específico: Se menciona claramente lo que se espera que se muestre para la TD.
- Medible: Se pueden medir si se muestra o no el número de cuenta, estado y saldo disponible actualizado.
- Alcanzable: Es posible implementar la visualización de estos datos.
- Relevante: Es relevante para el usuario poder ver esta información al ingresar por los distintos",,
1166397,Tribu API Canales y transaccional producto,Dado que: necesito visualizar mis TD y TC cuando ingreso por los distintos canales entonces espero que se muestre  la informaciÃ²n de los productos del cliente (TD y TC).,,Criterio de aceptación,1140090,,26/02/2025 12:18,,0.0,0.0,10.0,20.0,0.0,0.0,5.0,10.0,5.0,5.0,0.0,55.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Given/When/Then ya que no sigue la estructura clara de estructura de Gherkin. Aunque se presentan algunas palabras clave de Gherkin como ""Dado"" y ""Entonces"", la frase en su conjunto no sigue la estructura característica de Gherkin con pasos claros y acciones concretas.","NO cumple SMART. Respuesta LLM: No.

Explicación: El resumen del Criterio de Aceptación no es SMART. Aunque es específico, relevante y medible, no es alcanzable (no especifica cómo se va a lograr que se muestre la información de los productos del cliente) y no tiene un tiempo definido.",,
1166394,Tribu API Canales y transaccional producto,Dado que: necesito visualizar mis TD y TC cuando ingreso por los distintos canales entonces  espero que se muestre Ãºnicamente las tarjetas de crÃ©dito activas,,Criterio de aceptación,1139836,,26/02/2025 12:17,26/02/2025 22:52,0.0,0.0,10.0,0.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,45.0,criterios de aceptación,,,"NO cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) porque no está dividido claramente en las secciones de dado, cuando y entonces. Además, falta la estructura de pasos claros y concisos para describir un escenario de prueba.","SÍ cumple SMART. Respuesta LLM: No.

- Específico: Sí, se especifica que se deben mostrar únicamente las tarjetas de crédito activas.
- Medible: No, no se menciona cómo se medirá que solo se muestren las tarjetas de crédito activas.
- Alcanzable: Sí, es alcanzable mostrar solo las tarjetas de crédito activas.
- Relevante: Sí, es relevante para el usuario",,
1166393,Tribu API Canales y transaccional producto,Dado que: necesito visualizar mis TD y TC cuando ingreso por los distintos canales entonces espero que para la TC me muestre el numero de tarjeta y  estado,,Criterio de aceptación,1139836,,26/02/2025 12:17,26/02/2025 22:52,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

El texto menciona una acción que se debe realizar (necesito visualizar mis TD y TC), pero no sigue el formato específico de Given/When/Then. Además, no está claramente dividido en las secciones correspondientes.","SÍ cumple SMART. Respuesta LLM: Sí.

Explicación: El criterio de aceptación es específico en cuanto a lo que se espera que el sistema haga, es medible ya que se puede verificar si se muestra el número de tarjeta y estado, es alcanzable ya que es una función que puede ser implementada, es relevante para el usuario ya que es una información importante para visualizar, y está definido en términos de tiempo ya que se espera que se cumpla al ingresar por",,
1166392,Tribu API Canales y transaccional producto,"Dado que: necesito visualizar mis TD y TC cuando ingreso por los distintos canales entonces espero que para la TD me muestre el numero de cuenta, estado y disponible actualizado",,Criterio de aceptación,1139836,,26/02/2025 12:17,26/02/2025 22:52,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin, ya que no sigue la estructura de Given/When/Then claramente. Aunque menciona el término ""Dado que"", no hay una clara separación entre el contexto, la acción y el resultado esperado, lo que dificulta la comprensión de las condiciones y resultados.","SÍ cumple SMART. Respuesta LLM: Sí. El criterio de aceptación es SMART:
- Específico: Se menciona claramente lo que se espera que se muestre para la TD.
- Medible: Se pueden medir si se muestra o no el número de cuenta, estado y saldo disponible actualizado.
- Alcanzable: Es posible implementar la visualización de estos datos.
- Relevante: Es relevante para el usuario poder ver esta información al ingresar por los distintos",,
1166391,Tribu API Canales y transaccional producto,Dado que: necesito visualizar mis TD y TC cuando ingreso por los distintos canales entonces espero que se muestre la información de los productos del cliente (TD y TC).,,Criterio de aceptación,1139836,,26/02/2025 12:16,26/02/2025 22:52,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Dado/Cuando/Entonces) porque comienza con la palabra ""Dado que"" especificando la situación inicial, sigue con ""cuando"" indicando la acción a realizar, y finaliza con ""entonces"" describiendo la respuesta esperada.","SÍ cumple SMART. Respuesta LLM: Sí. El criterio de aceptación es SMART:
- Específico: Se refiere específicamente a visualizar los TD y TC al ingresar por distintos canales.
- Medible: Se puede medir si la información de los productos del cliente se muestra adecuadamente.
- Alcanzable: Es factible implementar esta funcionalidad.
- Relevante: Es importante para el usuario ver esta información al ingresar por los distintos canales.
- Ti",,
1165560,Capa de Integración V2,DADO que se envia una peticion desde Corporate CUANDO se quiere realizar la validacion de sim ENTONCES Datapower debe recibir la peticion en REST y enrutarla al dominio SOAGovernance en SOAP,,Criterio de aceptación,1138464,,25/02/2025 17:50,28/02/2025 13:24,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Given/When/Then (Dado/Cuando/Entonces) de Gherkin. 

Se identifican claramente las tres partes del formato: 
- DADO que se envía una petición desde Corporate (Given)
- CUANDO se quiere realizar la validación de SIM (When)
- ENTONCES Datapower debe recibir la petición en REST y enrutarla al dominio SOAGovernance en SOAP",SÍ cumple SMART. Respuesta LLM: Sí. Específico: Se menciona claramente la acción que se espera que ocurra. Medible: Se puede medir si la petición es recibida en REST y enrutada al dominio SOAGovernance en SOAP. Alcanzable: Es posible que Datapower reciba la petición y la enroute de la manera descrita. Relevante: La validación de sim es relevante para el proceso. Tiempo definido:,,
1163930,Capa de Integración V2,DADO que se valide la de OTP en el API SecondaryPublic CUANDO se realice revisión de logs ENTONCES la OTP debe estar ofuscada los primeros 4 digitos,,Criterio de aceptación,1163928,,25/02/2025 08:28,26/02/2025 15:58,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) porque sigue la estructura de especificar una condición inicial (Given), una acción que se debe realizar (When) y el resultado esperado (Then). En este caso, se establece que se valide la OTP en el API SecondaryPublic, se realice una revisión de logs y la OTP debe estar ofuscada los primeros 4 dígitos.","SÍ cumple SMART. Respuesta LLM: Sí. El criterio de aceptación es SMART:
- Específico: Se refiere a validar la OTP en el API SecondaryPublic y que los primeros 4 dígitos estén ofuscados.
- Medible: Se puede medir si la OTP está ofuscada en los primeros 4 dígitos.
- Alcanzable: Es factible validar y ofuscar los primeros 4 dígitos de la OTP.",,
1163929,Capa de Integración V2,DADO que se envÃ­e una notificación de OTP por API Notifications CUANDO se realice revisión de logs ENTONCES la OTP debe estar ofuscada los primeros 4 digitos,,Criterio de aceptación,1163928,,25/02/2025 08:28,26/02/2025 15:58,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Dado/Cuando/Entonces). 

Se cumple con la estructura de Gherkin ya que se presenta un contexto (DADO que se envíe una notificación de OTP por API Notifications), una acción (CUANDO se realice revisión de logs) y un resultado esperado (ENTONCES la OTP debe estar ofuscada los primeros 4 dígitos).","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART.
- Específico: Se indica claramente qué se debe hacer con la OTP.
- Medible: Se puede verificar si la OTP efectivamente está ofuscada los primeros 4 dígitos.
- Alcanzable: Es factible implementar esta funcionalidad.
- Relevante: Es importante para proteger la información en caso de accesos no autorizados.
- Tiempo definido: Se realiza en",,
1163928,Capa de Integración V2,Ofuscacion Logs OTP - Alcance logs,"Yo como 
Deseo que la otp en los logs de notification-mngr y secondaryAuthentication quede ofuscada
para que se eviten filtraciones de datos sensibles en logs





*Notifications*: [https://github.com/bancodebogota/bbog-dig-dt-notification-mngr|https://github.com/bancodebogota/bbog-dig-dt-notification-mngr|smart-link] 

*SecondaryPublic*: [https://github.com/bancodebogota/bbog-dig-dt-secondary-authentication-method-management-public-function|https://github.com/bancodebogota/bbog-dig-dt-secondary-authentication-method-management-public-function|smart-link] 

*Nota*:  API de generación de token :[https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/1572766152/API+Access+Token|https://bancodebogotaconfluence.atlassian.net/wiki/spaces/LABDIGITAL/pages/1572766152/API+Access+Token|smart-link] ",Historia,841762,,25/02/2025 08:28,26/02/2025 15:58,10.0,10.0,10.0,20.0,10.0,10.0,5.0,10.0,5.0,5.0,0.0,95.0,historia,"SÍ es título descriptivo. Respuesta LLM: Sí, el título describe claramente el objetivo de ofuscar la OTP en los logs de los módulos ""notification-mngr"" y ""secondaryAuthentication"" para evitar filtraciones de datos sensibles.","SÍ cumple claridad. Respuesta LLM: No. La historia de usuario no es clara, concisa y fácil de entender. La descripción es confusa y carece de detalles específicos sobre qué se necesita y por qué. Además, contiene enlaces que pueden dificultar la comprensión para cualquier miembro del equipo que no esté familiarizado con el proyecto en cuestión. Sería necesario reescribir la historia de usuario de forma más clara y concisa.","Promedio de m de 2 CA: [20.0, 20.0]","Promedio de n de 2 CA: [10.0, 10.0]","SÍ cumple INVEST. Respuesta LLM: Sí. Esta historia de usuario cumple con los criterios INVEST ya que es independiente, negociable, valiosa, estimable, pequeña y testeable. Es independiente porque puede llevarse a cabo de manera independiente de otras historias. Es negociable ya que se puede ajustar si es necesario. Es valiosa porque agrega seguridad al evitar filtraciones de datos sensibles en los logs. Es estimable ya que se puede medir su completitud. Es","No se detecta plantilla 'Como..., quiero..., para...'."
1163270,Capa de Integración V2,Datapower - Ajustar salida a UOB6 para respetar Token si viene del Origen,"Ajuste tÃ©cnico, sobre el componente Backend.corporate.access del DP Interno dominio CloudMicroService agregar la lógica para identificar si viene el campo token en la mensajerÃ­a desde el consumidor respetar el valor enviado, sino enriquecerlo con el token consultado en el proceso automÃ¡tico. ",Historia No Funcional ( Habilitadora),425588,,24/02/2025 14:50,26/02/2025 16:31,10.0,10.0,10.0,0.0,0.0,10.0,5.0,10.0,5.0,5.0,0.0,65.0,historia no funcional,"SÍ es título descriptivo. Respuesta LLM: Sí. El título describe claramente el objetivo de ajustar la salida a UOB6 para respetar el Token si viene del Origen, y está correlacionado con la descripción que detalla la lógica técnica a implementar en el componente Backend.corporate.access del DP Interno dominio CloudMicroService.","SÍ cumple claridad. Respuesta LLM: No

La historia de usuario no es clara, ya que contiene jerga técnica y términos específicos que pueden no ser comprendidos por todos los miembros del equipo. Además, la descripción es un tanto confusa, ya que no queda claro por qué se necesita realizar este ajuste y qué impacto tendrá en el sistema. Se recomienda revisar y simplificar la historia para que sea más fácil de entender.",,,"SÍ cumple INVEST. Respuesta LLM: No.

Explicación: El texto no cumple con los criterios de INVEST. Es difícil de entender y no es clara en cuanto a la funcionalidad que se espera de la historia de usuario. Además, no es negociable, ya que expone una solución técnica en lugar de un requisito de negocio.","No se detecta plantilla 'Como..., quiero..., para...'."
1161050,Tribu API Canales y transaccional producto,Notificación de activación a monitor plus,"Dado que he activado mi tarjeta dÃ©bito
â¢	  Cuando la activación es procesada
â¢	  Entonces se debe enviar una notificación de activación hacia monitor plus por medio de la trama Ãºnica",Criterio de aceptación,1161042,,20/02/2025 19:12,24/02/2025 19:24,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Given/When/Then, ya que no presenta claramente una acción o condición inicial (Given/Dado), una acción que se realiza (When/Cuando) y el resultado esperado (Then/Entonces). En su lugar, el texto menciona una especie de evento o función sin especificar cómo se llega a ese resultado.","SÍ cumple SMART. Respuesta LLM: Sí. Específico: se refiere a la notificación de activación de monitor plus. Medible: se puede medir si la notificación se envía correctamente. Alcanzable: es probable que se pueda implementar esta funcionalidad. Relevante: es importante para mejorar la experiencia del usuario. Tiempo definido: no se especifica un plazo, por lo que este punto no estaría completamente cubierto.",,
